date,fomc_day,fomc_week,Mkt-RF,bus_week
2003-08-04,-6,-1,0.11,-0.694589949793678
2003-08-05,-5,-1,-1.71,-0.37716180858834436
2003-08-06,-4,-1,0.02,2.4608069261349286
2003-08-07,-3,-1,0.57,1.9281172680506442
2003-08-08,-2,-1,0.33,1.9787924779880228
2003-08-11,-1,0,0.43,1.7450127284620809
2003-08-12,0,0,1.09,2.3528690227673454
2003-08-13,1,0,-0.5,1.684623958418463
2003-08-14,2,0,0.62,2.052528125504227
2003-08-15,3,0,0.1,1.9003925737369087
2003-08-18,4,1,1.03,0.7195288835717406
2003-08-19,5,1,0.43,-0.3471829436619611
2003-08-20,6,1,-0.14,-0.4860995461501427
2003-08-21,7,1,0.47,-0.17717395892108412
2003-08-22,8,1,-1.06,0.051344504196726426
2003-08-25,9,2,-0.04,1.6592041945310276
2003-08-26,10,2,0.29,1.6998841481902893
2003-08-27,11,2,0.17,2.8254886092980103
2003-08-28,12,2,0.7,3.0821160641479883
2003-08-29,13,2,0.53,2.5907613897608206
2003-09-01,14,3,0.0,1.4171875749968033
2003-09-02,15,3,1.4,2.50235148204927
2003-09-03,16,3,0.42,0.2885432991529102
2003-09-04,17,3,0.22,-1.4991134674820383
2003-09-05,18,3,-0.62,-1.1059748263624436
2003-09-08,-6,-1,1.07,-0.2601313830379204
2003-09-09,-5,-1,-0.79,-1.661443477982849
2003-09-10,-4,-1,-1.37,0.5093199408581661
2003-09-11,-3,-1,0.62,1.6404701500678742
2003-09-12,-2,-1,0.23,2.276859498055761
2003-09-15,-1,0,-0.35,1.8074655504442205
2003-09-16,0,0,1.4,0.8368976400285444
2003-09-17,1,0,-0.26,0.09106259831235253
2003-09-18,2,0,1.25,-1.5346394410827413
2003-09-19,3,0,-0.23,-3.537984060849353
2003-09-22,4,1,-1.3,-4.127758840070383
2003-09-23,5,1,0.65,-1.9130809287771555
2003-09-24,6,1,-1.88,-3.4820818200307024
2003-09-25,7,1,-0.81,0.49195394685757066
2003-09-26,8,1,-0.84,1.6266549088545634
2003-09-29,9,2,0.98,3.5329233450230646
2003-09-30,10,2,-0.96,3.03053542227536
2003-10-01,11,2,2.16,4.5597648959299075
2003-10-02,12,2,0.31,1.857750611226927
2003-10-03,13,2,1.02,2.1014537330163563
2003-10-06,14,3,0.49,0.9896778558997399
2003-10-07,15,3,0.51,1.3112690282938821
2003-10-08,16,3,-0.48,1.2407109859898346
2003-10-09,17,3,0.55,1.3627857982719593
2003-10-10,18,3,-0.08,1.16116911841464
2003-10-13,19,4,0.81,0.11837484107308782
2003-10-14,20,4,0.44,-0.2788808868946724
2003-10-15,21,4,-0.36,-0.47744942355953945
2003-10-16,22,4,0.35,-1.6360820878376536
2003-10-17,23,4,-1.11,-1.763509186278922
2003-10-20,-6,-1,0.41,-1.1078707603809024
2003-10-21,-5,-1,0.24,-1.117719593090749
2003-10-22,-4,-1,-1.52,0.21399507719386257
2003-10-23,-3,-1,0.22,2.0456887321385064
2003-10-24,-2,-1,-0.45,1.7096771847267656
2003-10-27,-1,0,0.4,2.4555140942682074
2003-10-28,0,0,1.59,2.9963649156821814
2003-10-29,1,0,0.28,0.928124100365757
2003-10-30,2,0,-0.11,0.606055894221802
2003-10-31,3,0,0.28,1.3010021207411127
2003-11-03,4,1,0.93,0.6847913978287767
2003-11-04,5,1,-0.45,-0.9811513509513148
2003-11-05,6,1,-0.04,-0.7424318765588245
2003-11-06,7,1,0.58,0.6179409558652704
2003-11-07,8,1,-0.33,0.06773348394515377
2003-11-10,9,2,-0.74,-0.434261767805344
2003-11-11,10,2,-0.21,-0.4142001642929216
2003-11-12,11,2,1.33,-1.072849607038362
2003-11-13,12,2,0.03,-1.6293331333779304
2003-11-14,13,2,-0.83,-2.4160624495160765
2003-11-17,14,3,-0.72,-1.3926955537562402
2003-11-18,15,3,-0.87,1.0208393959251882
2003-11-19,16,3,0.76,2.22334711797898
2003-11-20,17,3,-0.77,1.85811880354394
2003-11-21,18,3,0.21,2.6485123486283957
2003-11-24,19,4,1.71,2.546078946424424
2003-11-25,20,4,0.31,1.941146812240424
2003-11-26,21,4,0.4,1.3517153981132068
2003-11-27,22,4,0.0,0.6047007627087986
2003-11-28,23,4,0.11,0.8662729846918404
2003-12-01,-6,-1,1.11,-0.04052599329461559
2003-12-02,-5,-1,-0.27,-0.4952916746622904
2003-12-03,-4,-1,-0.34,-1.1737555437210445
2003-12-04,-3,-1,0.26,-1.1241738437128723
2003-12-05,-2,-1,-0.79,-0.05908415441713277
2003-12-08,-1,0,0.65,1.049019942247953
2003-12-09,0,0,-0.95,-0.33645097201238094
2003-12-10,1,0,-0.29,1.1225308158783864
2003-12-11,2,0,1.34,1.5687640277827875
2003-12-12,3,0,0.31,1.468538288659249
2003-12-15,4,1,-0.73,1.11449593594235
2003-12-16,5,1,0.5,2.2247487874601957
2003-12-17,6,1,0.15,2.0823461523334252
2003-12-18,7,1,1.24,1.7459789608179621
2003-12-19,8,1,-0.04,0.49978166813313685
2003-12-22,9,2,0.36,0.7310236627676936
2003-12-23,10,2,0.36,1.6644618055175142
2003-12-24,11,2,-0.18,1.350432479494068
2003-12-25,12,2,0.0,1.5433455447225297
2003-12-26,13,2,0.19,1.5433455447225297
2003-12-29,14,3,1.29,1.1784827400903364
2003-12-30,15,3,0.05,1.088581827397972
2003-12-31,16,3,0.01,1.2401389215920045
2004-01-01,17,3,0.0,1.574197974128011
2004-01-02,18,3,-0.17,2.0312818650115805
2004-01-05,19,4,1.2,1.4691541977196243
2004-01-06,20,4,0.2,0.8374786330500372
2004-01-07,21,4,0.34,0.12296156888371712
2004-01-08,22,4,0.45,0.5819665750794956
2004-01-09,23,4,-0.72,0.281572448921974
2004-01-12,24,5,0.57,1.7360996883100555
2004-01-13,25,5,-0.51,1.1594905919360299
2004-01-14,26,5,0.8,1.8305657129600084
2004-01-15,27,5,0.15,1.6689298943680209
2004-01-16,28,5,0.72,1.191801616281607
2004-01-19,29,6,0.0,0.3277731275008078
2004-01-20,-6,-1,0.15,1.4514441865288275
2004-01-21,-5,-1,0.64,0.3270197926491525
2004-01-22,-4,-1,-0.32,-1.7465116180097162
2004-01-23,-3,-1,-0.14,-1.184668837334213
2004-01-26,-2,-1,1.12,-1.194564223991812
2004-01-27,-1,0,-0.96,-2.025108334055181
2004-01-28,0,0,-1.44,-1.0754324859200026
2004-01-29,1,0,0.25,-0.6036939841787548
2004-01-30,2,0,-0.15,-0.6235236711644498
2004-02-02,3,0,0.27,0.9091731094705624
2004-02-03,4,1,0.0,0.5368145371108968
2004-02-04,5,1,-0.97,1.0998206985187275
2004-02-05,6,1,0.23,3.1518316003062985
2004-02-06,7,1,1.39,2.441717225326623
2004-02-09,8,1,-0.1,0.46138616938775634
2004-02-10,9,2,0.56,0.561948117505251
2004-02-11,10,2,1.04,0.9819562540342108
2004-02-12,11,2,-0.46,-0.447222263812852
2004-02-13,12,2,-0.57,-0.5272325332411509
2004-02-16,13,2,0.0,-0.25711639911639717
2004-02-17,14,3,0.98,-0.765805105480899
2004-02-18,15,3,-0.39,-1.8664418482206568
2004-02-19,16,3,-0.54,-0.9502265176197566
2004-02-20,17,3,-0.3,-0.12364988389389486
2004-02-23,18,3,-0.51,0.28707532721548024
2004-02-24,19,4,-0.14,1.8293330943341735
2004-02-25,20,4,0.54,1.3704586712173006
2004-02-26,21,4,0.29,0.9671546780952722
2004-02-27,22,4,0.11,1.1181674730071922
2004-03-01,23,4,1.02,1.249476650626713
2004-03-02,24,5,-0.59,-0.6147485183513712
2004-03-03,25,5,0.14,-0.6847310915705118
2004-03-04,26,5,0.44,-2.3112244110215285
2004-03-05,27,5,0.24,-4.12027581081743
2004-03-08,-6,-1,-0.84,-3.0681240090606354
2004-03-09,-5,-1,-0.66,-3.771945617708028
2004-03-10,-4,-1,-1.5,-2.7160911856897174
2004-03-11,-3,-1,-1.42,-0.029672586959528235
2004-03-12,-2,-1,1.34,1.2075337372838169
2004-03-15,-1,0,-1.56,-1.1294075390655411
2004-03-16,0,0,0.43,-0.9887951564514497
2004-03-17,1,0,1.22,-1.5014490100673794
2004-03-18,2,0,-0.2,-2.9513881621618054
2004-03-19,3,0,-1.0,-1.1232179191243863
2004-03-22,4,1,-1.42,-0.12446254457009198
2004-03-23,5,1,-0.09,2.6718093501041373
2004-03-24,6,1,-0.27,3.2472894145227027
2004-03-25,7,1,1.68,3.5268118063999987
2004-03-26,8,1,0.0,2.46792230720001
2004-03-29,9,2,1.34,3.390133607964807
2004-03-30,10,2,0.47,2.8290069700687592
2004-03-31,11,2,0.0,2.0613971837887934
2004-04-01,12,2,0.64,1.5510901978698532
2004-04-02,13,2,0.9,0.7640288867178491
2004-04-05,14,3,0.79,-0.13475828868400042
2004-04-06,15,3,-0.28,-0.42209750980001237
2004-04-07,16,3,-0.5,-1.6403590525000178
2004-04-08,17,3,-0.14,-1.3536827120499972
2004-04-09,18,3,0.0,-1.2548980963000167
2004-04-12,19,4,0.5,-0.8006706275429987
2004-04-13,20,4,-1.5,-1.0770468685806778
2004-04-14,21,4,-0.21,-1.056960989772271
2004-04-15,22,4,-0.04,-0.253835810913805
2004-04-16,23,4,0.46,1.222998152670085
2004-04-19,24,5,0.22,0.7494284818383656
2004-04-20,25,5,-1.48,0.19652301721042598
2004-04-21,26,5,0.6,1.8339205208412812
2004-04-22,27,5,1.44,-0.2513466389294283
2004-04-23,28,5,-0.01,-2.5129978882439175
2004-04-26,-6,-1,-0.33,-3.146726774858999
2004-04-27,-5,-1,0.13,-2.0000741972963865
2004-04-28,-4,-1,-1.46,-1.9217760442531984
2004-04-29,-3,-1,-0.86,-0.19988313331915641
2004-04-30,-2,-1,-0.66,-0.1394836274486555
2004-05-03,-1,0,0.85,-0.9637802192091982
2004-05-04,0,0,0.21,-3.065292468399994
2004-05-05,1,0,0.27,-2.3494788412830814
2004-05-06,2,0,-0.8,-2.495560203343583
2004-05-07,3,0,-1.48,-1.7878666886904315
2004-05-10,4,1,-1.29,-0.4819603281766782
2004-05-11,5,1,0.95,-0.32065056880585807
2004-05-12,6,1,0.12,-0.5082590521335195
2004-05-13,7,1,-0.08,-0.8163137833944178
2004-05-14,8,1,-0.17,-0.7170506867004378
2004-05-17,9,2,-1.13,-0.11039337846531216
2004-05-18,10,2,0.76,1.3242505115172554
2004-05-19,11,2,-0.19,2.2292904624934717
2004-05-20,12,2,0.02,2.720925162643728
2004-05-21,13,2,0.44,3.2241570495633143
2004-05-24,14,3,0.29,2.7925148157837976
2004-05-25,15,3,1.66,2.495278508110288
2004-05-26,16,3,0.29,0.9627895908141282
2004-05-27,17,3,0.51,0.9829237596427065
2004-05-28,18,3,0.02,-0.4337106299811877
2004-05-31,19,4,0.0,0.11379446053583209
2004-06-01,20,4,0.14,1.6855810335662413
2004-06-02,21,4,0.31,1.6246549814190825
2004-06-03,22,4,-0.9,0.256961987451243
2004-06-04,23,4,0.57,1.5316720995015576
2004-06-07,24,5,1.57,0.9562216361753473
2004-06-08,25,5,0.08,-1.6479459397503948
2004-06-09,26,5,-1.04,-1.0288232972847755
2004-06-10,27,5,0.36,0.15130997382684086
2004-06-11,28,5,0.0,-0.34765031898817966
2004-06-14,29,6,-1.05,-0.15831085459425687
2004-06-15,30,6,0.71,0.47736639817588244
2004-06-16,31,6,0.14,0.14812867688307474
2004-06-17,32,6,-0.14,0.9081903684591719
2004-06-18,33,6,0.19,0.8172456745560774
2004-06-21,34,7,-0.42,0.3946162386511798
2004-06-22,-6,-1,0.38,0.5660069271485879
2004-06-23,-5,-1,0.9,0.4958772152049429
2004-06-24,-4,-1,-0.23,0.07755939131610656
2004-06-25,-3,-1,-0.23,-0.7549992364757507
2004-06-28,-2,-1,-0.25,-0.8047361317165658
2004-06-29,-1,0,0.31,-0.5561264478361694
2004-06-30,0,0,0.48,-1.7953333259161708
2004-07-01,1,0,-1.06,-2.1178605950487928
2004-07-02,2,0,-0.28,-2.0189297891007985
2004-07-05,3,0,0.0,-1.4392182826383881
2004-07-06,4,1,-0.94,-1.3997939699514461
2004-07-07,5,1,0.15,-0.3745747875271599
2004-07-08,6,1,-0.96,-0.8520605998285857
2004-07-09,7,1,0.31,-0.21136309158840128
2004-07-12,8,1,0.04,-1.076841250399263
2004-07-13,9,2,0.09,-1.235055018891229
2004-07-14,10,2,-0.33,-0.5048516090998323
2004-07-15,11,2,-0.32,-1.6628166149535883
2004-07-16,12,2,-0.56,-1.2090134010980247
2004-07-19,13,2,-0.12,-1.6759458598820554
2004-07-20,14,3,0.83,-1.9417397587390028
2004-07-21,15,3,-1.49,-1.6791618527076668
2004-07-22,16,3,0.14,-0.28185017464238404
2004-07-23,17,3,-1.03,0.23595927122523896
2004-07-26,18,3,-0.39,1.4209251431797076
2004-07-27,19,4,1.1,2.1845602587041046
2004-07-28,20,4,-0.09,0.3147142005577086
2004-07-29,21,4,0.66,0.20426861390911988
2004-07-30,22,4,0.14,-2.075363564968813
2004-08-02,-6,-1,0.36,-3.7670913563868758
2004-08-03,-5,-1,-0.75,-4.093109580169552
2004-08-04,-4,-1,-0.2,-2.0251927489510324
2004-08-05,-3,-1,-1.63,-2.113546783546172
2004-08-06,-2,-1,-1.59,-1.6657587999393542
2004-08-09,-1,0,0.02,0.022940190286258044
2004-08-10,0,0,1.39,1.4029807567989216
2004-08-11,1,0,-0.29,0.3128412063017061
2004-08-12,2,0,-1.18,1.9526960971478768
2004-08-13,3,0,0.1,2.7780569236781183
2004-08-16,4,1,1.4,3.486517056318883
2004-08-17,5,1,0.3,1.7311244593083197
2004-08-18,6,1,1.34,1.4572719807040224
2004-08-19,7,1,-0.38,0.956693374128581
2004-08-20,8,1,0.79,1.291121288337238
2004-08-23,9,2,-0.32,0.8288341984212355
2004-08-24,10,2,0.03,0.2826105781649213
2004-08-25,11,2,0.84,0.7337469848446521
2004-08-26,12,2,-0.05,0.19431597163743763
2004-08-27,13,2,0.33,1.337102567011761
2004-08-30,14,3,-0.86,0.5492730045452143
2004-08-31,15,3,0.48,1.421497886367984
2004-09-01,16,3,0.3,1.673840387080494
2004-09-02,17,3,1.09,0.8831564837711969
2004-09-03,18,3,-0.45,0.13469108301122912
2004-09-06,19,4,0.0,1.12044695705793
2004-09-07,20,4,0.73,1.4238082979290967
2004-09-08,21,4,-0.48,0.8800888848358834
2004-09-09,22,4,0.34,0.6874922521176163
2004-09-10,23,4,0.53,0.7075615150739845
2004-09-13,-6,-1,0.3,0.5272435893531657
2004-09-14,-5,-1,0.19,-0.2845915782178632
2004-09-15,-4,-1,-0.67,0.18318207143017684
2004-09-16,-3,-1,0.36,-0.5228304872127443
2004-09-17,-2,-1,0.35,-1.246408942218069
2004-09-20,-1,0,-0.51,-1.4530681761207531
2004-09-21,0,0,0.66,-1.6511723711632231
2004-09-22,1,0,-1.37,-1.6804835655688022
2004-09-23,2,0,-0.37,0.1836297440974688
2004-09-24,3,0,0.14,0.616019192957884
2004-09-27,4,1,-0.71,1.96238893250813
2004-09-28,5,1,0.63,3.0817262669470047
2004-09-29,6,1,0.5,2.323697076471576
2004-09-30,7,1,0.06,2.5171448619893066
2004-10-01,8,1,1.48,1.3798869087931154
2004-10-04,9,2,0.38,-0.8978638022045904
2004-10-05,10,2,-0.11,-1.045954262751192
2004-10-06,11,2,0.69,-1.1648298808157542
2004-10-07,12,2,-1.05,-2.5783033635014663
2004-10-08,13,2,-0.8,-2.4503112405833805
2004-10-11,14,3,0.23,-1.2211064931109128
2004-10-12,15,3,-0.23,-0.9451602676102566
2004-10-13,16,3,-0.75,-1.6302142860060487
2004-10-14,17,3,-0.92,-0.777841331708462
2004-10-15,18,3,0.45,0.5140095431612979
2004-10-18,19,4,0.51,-0.9369144373024496
2004-10-19,20,4,-0.92,-1.4691407451708827
2004-10-20,21,4,0.11,0.7982225885090566
2004-10-21,22,4,0.37,2.0870221581154036
2004-10-22,23,4,-1.0,1.8429164958861932
2004-10-25,24,5,-0.03,3.0568017632108813
2004-10-26,25,5,1.36,3.149580718484346
2004-10-27,26,5,1.39,1.7553924234535279
2004-10-28,27,5,0.13,1.534599580637086
2004-10-29,28,5,0.18,2.9339578890489326
2004-11-01,29,6,0.06,3.201105314195174
2004-11-02,-6,-1,-0.01,3.005140792811045
2004-11-03,-5,-1,1.17,3.066950058213269
2004-11-04,-4,-1,1.51,1.8648249117400928
2004-11-05,-3,-1,0.44,1.2526926765301205
2004-11-08,-2,-1,-0.13,1.6760910330030798
2004-11-09,-1,0,0.05,1.8797079170183029
2004-11-10,0,0,-0.01,1.1567234830244688
2004-11-11,1,0,0.9,1.8143079441102161
2004-11-12,2,0,0.86,0.9566056472569917
2004-11-15,3,0,0.07,-1.0152812566206149
2004-11-16,4,1,-0.66,-0.4910292237037428
2004-11-17,5,1,0.64,0.23019544872362463
2004-11-18,6,1,0.05,0.06088768614127549
2004-11-19,7,1,-1.11,0.010882245018772885
2004-11-22,8,1,0.6,1.2548238484304086
2004-11-23,9,2,0.06,0.4395514098893383
2004-11-24,10,2,0.47,0.007920317482268402
2004-11-25,11,2,0.0,1.0132751449995148
2004-11-26,12,2,0.12,0.942565852398003
2004-11-29,13,2,-0.21,0.861908588432847
2004-11-30,14,3,-0.37,0.9427679198996675
2004-12-01,15,3,1.48,0.1423585386217452
2004-12-02,16,3,-0.07,-0.864196503843706
2004-12-03,17,3,0.04,-0.3582497432809362
2004-12-06,-6,-1,-0.13,-0.4080506980273846
2004-12-07,-5,-1,-1.16,0.5791930168915327
2004-12-08,-4,-1,0.46,2.2175226481865096
2004-12-09,-3,-1,0.44,2.08524833060475
2004-12-10,-2,-1,-0.01,1.3534544357616918
2004-12-13,-1,0,0.86,0.8060910454695813
2004-12-14,0,0,0.45,-0.18337980655318553
2004-12-15,1,0,0.33,0.2836566443271016
2004-12-16,2,0,-0.28,0.343628929771711
2004-12-17,3,0,-0.55,0.7159428357486064
2004-12-20,4,1,-0.13,1.2729440279020343
2004-12-21,5,1,0.92,0.9484487631686189
2004-12-22,6,1,0.39,0.8584233926901552
2004-12-23,7,1,0.09,0.47665029886383437
2004-12-24,8,1,0.0,0.4264571475506074
2004-12-27,9,2,-0.45,0.2858601075440337
2004-12-28,10,2,0.83,-0.23798366197804732
2004-12-29,11,2,0.01,-2.3454228645961916
2004-12-30,12,2,0.04,-2.853175890397719
2004-12-31,13,2,-0.14,-2.561851947645988
2005-01-03,14,3,-0.97,-2.639911749810908
2005-01-04,15,3,-1.3,-1.2733508827225348
2005-01-05,16,3,-0.51,-0.6531834819858195
2005-01-06,17,3,0.34,0.2355356526109409
2005-01-07,18,3,-0.22,-0.8733087222584923
2005-01-10,19,4,0.42,0.0009294850416896594
2005-01-11,20,4,-0.68,-0.41731778028113453
2005-01-12,21,4,0.38,1.23704615107747
2005-01-13,22,4,-0.77,-0.12448017193463778
2005-01-14,23,4,0.66,-0.12448017193464889
2005-01-17,24,5,0.0,-1.3349722660160879
2005-01-18,25,5,0.97,-1.8184309019126155
2005-01-19,26,5,-0.97,-2.4310325512321485
2005-01-20,27,5,-0.77,-0.8644905110065659
2005-01-21,28,5,-0.56,-0.015299912743504951
2005-01-24,29,6,-0.49,0.2461242829794097
2005-01-25,-6,-1,0.34,1.7169246191582
2005-01-26,-5,-1,0.62,2.0717275254438894
2005-01-27,-4,-1,0.08,1.807976291528024
2005-01-28,-3,-1,-0.3,1.4519332089736992
2005-01-31,-2,-1,0.97,2.8968855174666297
2005-02-01,-1,0,0.69,1.7962750751682632
2005-02-02,0,0,0.36,1.179573041243831
2005-02-03,1,0,-0.27,-0.19153316975747403
2005-02-04,2,0,1.12,0.4289546416808898
2005-02-07,3,0,-0.11,0.08134651149311889
2005-02-08,4,1,0.08,0.28172962594197326
2005-02-09,5,1,-1.0,0.4821327626844951
2005-02-10,6,1,0.35,1.568151773351878
2005-02-11,7,1,0.77,0.41431327786982663
2005-02-14,8,1,0.09,-0.3430041587797694
2005-02-15,9,2,0.28,-0.4326148054548562
2005-02-16,10,2,0.07,-2.170178866987116
2005-02-17,11,2,-0.79,-1.720476481445099
2005-02-18,12,2,0.01,-0.11567023106652252
2005-02-21,13,2,0.0,0.8431234553465838
2005-02-22,14,3,-1.47,0.22798040226896799
2005-02-23,15,3,0.53,2.3133083209196714
2005-02-24,16,3,0.83,1.763729225194055
2005-02-25,17,3,0.97,0.9159504634250748
2005-02-28,18,3,-0.61,0.8359932876592646
2005-03-01,19,4,0.58,1.728796125903953
2005-03-02,20,4,-0.01,0.5960038047565064
2005-03-03,21,4,-0.01,-0.35975380714988736
2005-03-04,22,4,0.89,-0.339823764907099
2005-03-07,23,4,0.27,-1.7622705265141203
2005-03-08,24,5,-0.54,-1.4291616402970497
2005-03-09,25,5,-0.96,-1.5579994543606146
2005-03-10,26,5,0.01,-1.4387240094345555
2005-03-11,27,5,-0.55,-1.2613314519072882
2005-03-14,-6,-1,0.61,-0.8443355666363006
2005-03-15,-5,-1,-0.67,-1.8200249393530266
2005-03-16,-4,-1,-0.84,-2.067130484154811
2005-03-17,-3,-1,0.19,-1.3560406691950688
2005-03-18,-2,-1,-0.13,-1.5332630734224972
2005-03-21,-1,0,-0.38,-1.405089690019512
2005-03-22,0,0,-0.92,-0.8805433894343961
2005-03-23,1,0,-0.12,-0.8205194956452
2005-03-24,2,0,0.01,0.6391704957585009
2005-03-25,3,0,0.0,0.6291075850000105
2005-03-28,4,1,0.15,-0.014918703543986833
2005-03-29,5,1,-0.86,0.1248507560815959
2005-03-30,6,1,1.35,1.3973675197759938
2005-03-31,7,1,0.0,0.2668393964671889
2005-04-01,8,1,-0.64,0.8383603810270479
2005-04-04,9,2,0.29,0.5947894622322814
2005-04-05,10,2,0.4,0.21363461134342732
2005-04-06,11,2,0.22,0.37333761470810245
2005-04-07,12,2,0.57,-1.0688655998716268
2005-04-08,13,2,-0.88,-2.7116516637894272
2005-04-11,14,3,-0.09,-3.4085314793534827
2005-04-12,15,3,0.56,-3.0411532585763457
2005-04-13,16,3,-1.22,-2.8579573468731856
2005-04-14,17,3,-1.1,-2.9858017034727458
2005-04-15,18,3,-1.59,-0.07243295786421022
2005-04-18,19,4,0.29,0.6992868973540123
2005-04-19,20,4,0.75,1.3418987590980258
2005-04-20,21,4,-1.35,-0.297677369709215
2005-04-21,22,4,1.87,1.3699235663270581
2005-04-22,23,4,-0.83,-1.6850059060261935
2005-04-25,-6,-1,0.93,0.16887166739047998
2005-04-26,-5,-1,-0.88,-0.23803646085315266
2005-04-27,-4,-1,0.3,0.6074039081226612
2005-04-28,-3,-1,-1.2,1.5904074557792969
2005-04-29,-2,-1,1.04,2.628932876126844
2005-05-02,-1,0,0.52,1.5421062908392846
2005-05-03,0,0,-0.04,1.6330214277888944
2005-05-04,1,0,1.28,0.6264518878377867
2005-05-05,2,0,-0.19,-0.2578050452207936
2005-05-06,3,0,-0.03,-1.0872411920243685
2005-05-09,4,1,0.61,-1.5522706672644326
2005-05-10,5,1,-1.03,-1.14129714256761
2005-05-11,6,1,0.39,0.5468023606056693
2005-05-12,7,1,-1.02,1.3079894289796279
2005-05-13,8,1,-0.5,2.8330339253342274
2005-05-16,9,2,1.03,3.2154281218405023
2005-05-17,10,2,0.66,2.6024492356373274
2005-05-18,11,2,1.15,1.9806779855505274
2005-05-19,12,2,0.47,0.37762036818003164
2005-05-20,13,2,-0.13,0.6473721099876206
2005-05-23,14,3,0.43,0.9597851004161662
2005-05-24,15,3,0.05,0.52751677826961
2005-05-25,16,3,-0.44,-0.015060523682064453
2005-05-26,17,3,0.74,1.3306588304587974
2005-05-27,18,3,0.18,0.8277272301487892
2005-05-30,19,4,0.0,-0.027768558887220074
2005-05-31,20,4,-0.49,0.11219256513035347
2005-06-01,21,4,0.9,0.5749762911876344
2005-06-02,22,4,0.24,-0.601222638679566
2005-06-03,23,4,-0.67,-0.2640759477093968
2005-06-06,24,5,0.14,0.19780389789669783
2005-06-07,25,5,-0.03,0.33788471021649613
2005-06-08,26,5,-0.28,0.6791358935862357
2005-06-09,27,5,0.58,1.1839450386603945
2005-06-10,28,5,-0.21,1.0632244838319815
2005-06-13,29,6,0.28,1.640497135959329
2005-06-14,30,6,0.31,1.2857486916276084
2005-06-15,31,6,0.22,0.790982298856191
2005-06-16,32,6,0.46,0.6200137597341948
2005-06-17,33,6,0.36,-0.9124232405882449
2005-06-20,34,7,-0.07,-1.9787303639458131
2005-06-21,35,7,-0.18,-1.9787303639458242
2005-06-22,-6,-1,0.05,-0.7708946431248753
2005-06-23,-5,-1,-1.07,-0.8899100618437572
2005-06-24,-4,-1,-0.72,-0.44910909577897673
2005-06-27,-3,-1,-0.07,0.5937286010420317
2005-06-28,-2,-1,1.05,0.6641935365176099
2005-06-29,-1,0,-0.07,0.5346898733830541
2005-06-30,0,0,-0.63,-0.12930387540542876
2005-07-01,1,0,0.32,0.7651805721229143
2005-07-04,2,0,0.0,1.659130040914647
2005-07-05,3,0,0.92,2.3605780381969588
2005-07-06,4,1,-0.73,1.6303004303144464
2005-07-07,5,1,0.26,2.398132860280544
2005-07-08,6,1,1.21,2.2755737545231858
2005-07-11,7,1,0.69,1.1740978589355189
2005-07-12,8,1,0.2,-0.07186381893794502
2005-07-13,9,2,0.02,0.4766439145908574
2005-07-14,10,2,0.14,0.9990179881320227
2005-07-15,11,2,0.12,0.11146919814244427
2005-07-18,12,2,-0.55,0.5614308555451863
2005-07-19,13,2,0.75,0.6423249175707468
2005-07-20,14,3,0.54,0.10290203463787506
2005-07-21,15,3,-0.74,-0.006619740017110853
2005-07-22,16,3,0.57,1.4137980130211059
2005-07-25,17,3,-0.47,0.17347812084635983
2005-07-26,18,3,0.21,0.7974865246936913
2005-07-27,19,4,0.43,1.2903591760967448
2005-07-28,20,4,0.67,0.8365041364746695
2005-07-29,21,4,-0.66,-0.6559602636777795
2005-08-01,-6,-1,0.15,-0.8059663635413661
2005-08-02,-5,-1,0.7,-1.2714800511013702
2005-08-03,-4,-1,-0.02,-1.4185433876687137
2005-08-04,-3,-1,-0.82,-1.527004682201194
2005-08-05,-2,-1,-0.81,-0.007911288006468009
2005-08-08,-1,0,-0.32,0.2340294448383462
2005-08-09,0,0,0.55,0.8574754546276653
2005-08-10,1,0,-0.13,-0.917937091913279
2005-08-11,2,0,0.71,-0.7393572248515556
2005-08-12,3,0,-0.57,-1.5869806265656594
2005-08-15,4,1,0.3,-0.9535266147081001
2005-08-16,5,1,-1.22,-1.062151859696947
2005-08-17,6,1,0.05,-0.15069770088265155
2005-08-18,7,1,-0.15,-0.7594740567293368
2005-08-19,8,1,0.07,-0.4016714594376469
2005-08-22,9,2,0.19,-1.128230666338903
2005-08-23,10,2,-0.31,-0.6742830279170664
2005-08-24,11,2,-0.56,-0.6742830279170775
2005-08-25,12,2,0.21,0.9838091902411916
2005-08-26,13,2,-0.66,0.903191440164175
2005-08-29,14,3,0.65,1.2079121713101992
2005-08-30,15,3,-0.31,0.5543091617588036
2005-08-31,16,3,1.1,2.0975742135943776
2005-09-01,17,3,0.13,1.2896804512712023
2005-09-02,18,3,-0.36,0.7535421247039764
2005-09-05,19,4,0.0,1.8557235871279998
2005-09-06,20,4,1.22,1.8557235871279998
2005-09-07,21,4,0.3,-0.13671202542401284
2005-09-08,22,4,-0.4,-0.8734900224447895
2005-09-09,23,4,0.73,-0.4952965104822238
2005-09-12,-6,-1,0.0,-0.505174868815339
2005-09-13,-5,-1,-0.76,-1.0523964070368486
2005-09-14,-4,-1,-0.44,-1.07233747990928
2005-09-15,-3,-1,-0.02,-1.658590200749499
2005-09-16,-2,-1,0.72,-1.343834738299432
2005-09-19,-1,0,-0.55,-1.9021549745898425
2005-09-20,0,0,-0.78,-1.2412645153940138
2005-09-21,1,0,-1.03,-0.48479768442947213
2005-09-22,2,0,0.3,0.6112068676971338
